18.jpg,pushups_down,388.7909,243.02058,-752.5525,389.36395,219.28711,-704.30145,397.60587,219.0216,-704.49194,406.016,218.67511,-704.93353,361.23682,219.94458,-725.27136,349.09512,220.15392,-725.3888,336.92264,220.49738,-725.69995,397.4187,230.67558,-448.5904,303.83145,234.45906,-539.7573,397.5804,270.54727,-654.9774,360.0856,271.29205,-681.3776,465.18552,369.69098,-327.57413,205.46051,372.94095,-357.65613,530.27155,519.5502,-233.83218,162.58392,531.57947,-245.72571,502.6257,636.9929,-422.8753,177.64975,649.68225,-335.13385,501.38382,676.9702,-490.1436,174.70575,688.1571,-375.0207,482.64053,672.1182,-526.1852,191.2848,681.54816,-426.65332,477.26514,659.9615,-445.43903,198.9312,666.0272,-354.92664,430.7396,655.4204,-5.93754,264.60413,662.6271,6.4417067,437.92383,862.2223,-209.66711,284.5828,868.3201,-71.25017,438.0133,1050.133,198.08205,294.87848,1044.7229,425.69342,438.95728,1082.3992,228.72221,292.7827,1076.4161,459.8888,430.779,1118.2224,-17.649315,312.10626,1114.449,226.01228
19.jpg,pushups_down,379.94995,240.24762,-569.33344,381.2473,215.87102,-529.44006,389.24603,215.87186,-529.5199,397.473,215.78123,-529.82935,353.39648,216.24023,-548.53326,341.56897,216.45303,-548.8209,329.69266,216.751,-549.0066,390.34357,229.65523,-328.09695,298.21387,232.46301,-408.23642,388.71384,270.5849,-492.18982,352.2949,270.8263,-515.1952,458.375,369.6253,-220.90364,201.44183,368.73175,-267.70807,526.7251,509.15515,-65.83781,144.60863,516.7878,-182.33336,513.775,637.30396,-197.49295,150.78693,646.626,-281.8828,519.0812,681.3999,-240.77223,137.85378,688.7933,-309.7076,499.44775,682.0433,-280.939,159.4941,689.74725,-361.35028,491.00714,666.58826,-219.8863,170.72417,672.8316,-301.25906,418.47217,656.17303,-8.165611,256.54858,660.83624,8.566226,423.57285,875.2477,-69.69186,275.447,879.3646,-4.8077354,429.4313,1066.4629,221.47844,282.25775,1060.3855,381.46915,430.186,1098.4861,237.87392,279.72333,1088.5037,404.04584,421.1754,1131.8259,-4.6888485,299.3321,1131.3226,175.20766
2.jpg,pushups_down,387.24847,256.04758,-801.95447,390.21002,230.65619,-758.2357,398.9151,230.61044,-758.37164,407.7484,230.48483,-758.7045,362.015,230.06673,-779.80096,349.71783,229.44649,-779.888,337.3758,228.9715,-780.167,400.15607,240.47342,-490.69608,304.14777,239.39915,-582.51013,395.36057,282.45105,-697.6728,357.47043,281.37476,-724.17914,455.4923,364.98868,-351.6119,209.52945,369.96988,-392.8446,524.71674,505.94937,-321.64246,160.12132,528.0273,-318.13358,494.0617,622.0701,-576.8743,167.48369,646.5325,-469.07687,492.83646,661.32666,-655.60455,161.2103,684.2494,-524.11383,472.49634,653.8548,-692.40594,178.4683,677.4897,-574.4904,468.28384,642.1884,-601.72595,188.01918,662.36127,-490.84073,425.06293,648.1237,-0.03526043,268.4921,654.77264,0.5319581,433.90933,831.39343,-225.85405,281.47498,834.3705,-121.3871,436.2494,1017.30585,200.49994,291.33862,1016.74896,366.9072,437.08835,1049.3658,233.38525,292.442,1049.6072,400.1198,429.45685,1086.845,-2.1219592,300.214,1089.6307,175.30988
20.jpg,pushups_down,375.64853,240.16833,-616.88025,376.55054,217.11382,-572.71124,384.3366,216.93715,-572.8474,392.3416,216.68028,-573.239,349.3678,217.74344,-592.4389,337.82516,217.9384,-592.69525,326.27118,218.26941,-593.0006,385.41803,228.65396,-344.7669,295.51184,232.10461,-427.0744,384.49683,268.16553,-530.2999,348.9603,268.8444,-553.8949,454.72382,365.33444,-220.93787,200.53677,368.63327,-266.964,524.3186,497.11423,-64.20649,147.22385,517.8495,-127.53227,494.62433,609.3658,-170.96964,160.76035,642.8488,-166.48944,493.3762,646.3157,-218.48694,154.23846,681.1525,-194.42137,476.69293,644.66034,-253.31606,175.94449,676.8112,-240.06532,471.47372,634.17145,-191.12761,183.28287,661.4405,-182.90714,418.43536,650.24945,-8.212497,255.75584,656.86566,8.293354,434.8794,861.53156,-179.3704,275.36084,871.8575,-17.005718,436.84326,1059.4321,154.61243,286.87708,1058.0875,426.63605,435.77087,1092.4933,176.6614,284.96646,1088.4218,455.10147,435.76385,1130.3278,-75.712364,303.06906,1134.2056,214.9855
21.jpg,pushups_down,378.17337,250.55795,-668.18854,380.68402,222.16284,-631.5478,389.5879,221.80876,-631.58435,398.6392,221.36664,-631.9236,351.24133,222.60077,-650.5945,338.6267,222.46991,-650.8357,325.97754,222.44534,-651.1022,392.23865,231.74594,-407.1243,292.79773,234.12254,-489.3921,387.92566,277.31018,-579.25037,348.71335,277.7151,-603.0868,458.7155,356.38657,-284.8448,198.14621,364.82068,-314.1285,534.0421,496.25415,-158.6931,150.88168,521.5321,-210.06758,507.44675,632.6783,-285.70642,166.91759,652.7355,-292.62616,509.43845,676.6839,-332.3209,158.53438,693.4129,-324.3684,490.44815,676.3132,-367.20798,178.7659,692.1149,-370.74307,482.9965,662.54156,-305.68246,188.55194,676.18494,-310.39432,421.33817,647.7966,-11.120169,259.41016,657.0178,11.422874,429.2177,870.1952,-44.18721,279.78842,874.10986,-13.9404955,431.3896,1059.9758,316.33945,289.42404,1058.6837,412.6922,431.92856,1091.5376,340.83572,287.41324,1088.35,438.9095,426.016,1127.8135,109.93919,305.6397,1130.5728,209.41406
22.jpg,pushups_down,381.19482,262.49347,-824.26135,385.23984,234.48872,-782.8527,394.5584,234.14818,-783.0032,403.9765,233.71974,-783.2962,356.03085,234.30133,-803.51086,343.30737,233.68564,-803.56726,330.52304,233.21486,-803.82355,397.9347,242.17824,-512.30634,297.521,242.18242,-600.6648,390.59018,288.13278,-717.996,351.12027,287.50165,-743.32916,453.11307,361.69702,-377.74048,204.19746,366.7741,-412.28946,526.2306,507.30548,-392.91193,158.14899,523.58435,-378.02707,498.06104,627.2599,-668.88116,162.49153,630.8514,-578.4328,498.45404,668.264,-751.8541,154.14651,665.4568,-648.4678,475.43408,658.9421,-788.656,170.98459,658.48816,-693.1737,470.90662,646.95544,-694.00903,182.00562,645.1708,-600.65247,419.64053,648.0331,2.144374,263.11707,654.2292,-1.5173519,430.91965,806.87256,-262.58215,269.4572,803.7709,-207.15517,430.14612,997.0226,151.7827,283.76825,995.3579,286.79633,431.35135,1031.8027,183.78792,287.3001,1030.5304,322.01605,422.1893,1065.0951,-40.449913,288.00107,1068.9772,111.700356
23.jpg,pushups_down,379.69974,261.9949,-639.07806,383.52066,235.00021,-602.164,392.40787,234.99377,-602.2749,401.4241,234.90755,-602.5312,354.57135,234.35815,-620.996,342.30872,233.87921,-621.19867,329.95883,233.46677,-621.5087,395.37286,244.8317,-383.57642,298.01776,243.79689,-468.83804,388.97607,288.81406,-553.97876,350.38287,287.9736,-578.5818,458.4713,367.56018,-282.36673,201.4897,372.9838,-329.0703,529.8724,521.7651,-222.96146,160.55826,534.3573,-333.09955,504.0257,654.4599,-406.9892,172.68324,662.16473,-502.97702,506.38016,701.0853,-469.6554,161.63802,705.1765,-559.9618,481.84424,697.81104,-497.8456,182.83113,703.4504,-600.1273,474.65024,681.2009,-426.22577,193.57578,685.77655,-521.73065,421.80722,661.16125,-10.827475,261.04526,667.9198,11.398984,428.0626,886.70416,-35.51536,273.48456,886.1446,-21.679285,432.76166,1073.7914,272.28796,281.49005,1065.9863,363.10754,436.75427,1106.2028,291.8955,281.20712,1096.477,385.31055,418.52686,1142.2756,67.29919,294.37222,1138.7201,163.47195
24.jpg,pushups_down,392.65344,263.5794,-780.3153,394.29895,238.74135,-737.46,402.24402,238.90892,-737.58716,410.3522,238.98645,-737.95233,367.37286,237.59703,-759.82605,355.56064,236.79582,-759.94147,343.72528,236.11581,-760.24115,400.57553,247.70428,-479.18646,309.72437,244.86053,-574.78143,398.66718,288.95987,-678.73035,362.8813,287.18192,-706.5,458.658,371.41812,-336.42,207.75627,371.9379,-381.9897,527.2473,514.2283,-234.40347,158.32536,529.678,-274.23776,506.1173,635.376,-408.7962,167.75801,653.79877,-365.10678,507.0668,674.14124,-470.24255,160.97314,691.6667,-406.43127,489.64322,671.61566,-508.71368,178.32483,688.271,-459.7026,482.82983,660.1842,-432.13956,187.77438,673.2662,-386.0309,420.83502,654.67865,-4.51609,260.4265,660.6259,4.892929,429.79306,861.26196,-99.444954,275.08347,864.5045,-19.87683,428.80054,1041.763,308.96683,280.8988,1039.8652,490.2362,427.62695,1072.5992,339.64258,277.9636,1069.5009,525.6489,426.0809,1109.083,102.10854,297.072,1112.1974,294.0421
25.jpg,pushups_down,425.45648,266.37335,-461.734,413.42444,240.82976,-435.6579,415.0207,240.29417,-435.86975,417.01215,239.68332,-436.24158,400.17297,240.94496,-472.21277,392.3691,240.48079,-472.4719,384.5067,240.05173,-472.68152,390.1844,244.72171,-288.9928,342.79904,248.86931,-450.8786,415.21805,292.1665,-403.30417,397.34338,291.5997,-449.78787,441.02557,382.44962,-224.20656,206.68953,375.78244,-345.8106,514.2588,530.64087,-85.76683,146.21497,534.7064,-327.78583,516.6816,646.18567,-216.70697,159.72238,663.9564,-401.8799,520.5735,684.359,-257.9119,146.61166,708.6016,-438.0557,504.64288,683.1601,-296.34344,167.50879,706.33905,-472.85434,497.34116,669.0295,-240.04822,176.64078,686.04877,-416.7911,400.65454,660.76337,23.115236,244.89981,662.3004,-22.694063,403.3453,880.493,4.248748,251.87122,880.29004,-9.203833,404.07333,1064.7573,267.9384,255.58575,1066.7103,324.476,396.31897,1096.354,284.0225,248.70105,1095.4849,344.29657,418.9956,1121.1997,67.58556,282.51392,1131.4683,129.814
26.jpg,pushups_down,441.0467,267.91937,-427.1325,431.06204,241.68188,-395.3368,432.96637,241.29327,-395.57614,435.2797,240.87933,-396.01102,417.00262,240.77048,-433.80402,408.7707,239.67482,-434.0595,400.5005,238.59358,-434.17676,406.44623,243.78233,-246.46655,357.20697,244.2299,-412.56793,428.67242,292.30765,-370.326,409.2607,290.16934,-417.82062,439.32074,386.13406,-211.26416,208.48901,365.15387,-332.01898,493.31714,533.4106,-115.65613,154.99762,534.63293,-322.27148,502.30652,631.1412,-246.89409,181.65724,640.9025,-362.64417,507.99118,664.7821,-285.223,174.03703,678.48254,-394.88345,494.01105,664.1003,-322.8883,192.7937,675.1998,-420.94452,486.9016,649.9187,-270.0706,200.50919,656.07263,-372.81592,376.0814,642.931,20.076023,227.55032,635.3976,-19.813051,373.28403,851.97406,40.558773,228.12799,842.38184,25.34314,364.43317,1023.55096,291.65387,225.38315,1016.51263,324.58466,355.73273,1053.1641,309.3999,215.79514,1045.507,343.33102,376.70804,1075.1149,123.61504,251.214,1073.9078,164.48947
27.jpg,pushups_down,448.73196,274.12637,-415.84534,439.70795,248.80542,-383.53143,440.85284,248.91386,-383.76385,442.41602,249.0152,-384.17587,427.8101,246.35892,-425.7763,420.1864,244.49695,-426.1345,412.50644,242.64725,-426.32968,410.74918,251.00438,-231.93741,368.39288,246.16869,-416.80103,432.58734,297.67694,-356.8794,415.64777,293.23245,-410.30396,429.1659,383.94403,-200.51772,210.06497,360.8783,-348.58005,470.9112,523.96594,-128.62398,146.70317,534.3454,-365.83307,470.12634,587.9328,-281.15176,173.58704,643.4408,-423.215,472.87012,612.70886,-331.04312,164.87068,679.2101,-462.02835,459.41437,608.2736,-358.51318,184.88084,675.85175,-482.84406,453.41156,598.1806,-302.93964,192.22034,658.1582,-432.62054,363.4836,644.8618,27.920458,218.11261,637.50757,-27.586094,363.4482,849.14996,54.881115,221.49762,847.8601,19.580725,360.216,1026.5724,302.6878,220.96666,1023.1683,322.8552,352.91895,1057.0717,319.76596,210.75981,1051.3206,341.72278,373.1436,1076.5217,129.49133,246.37906,1078.4517,157.68484
28.jpg,pushups_down,446.65015,269.9223,-411.2032,437.61838,242.12628,-381.8012,439.43576,241.80322,-382.04022,441.68826,241.4623,-382.468,423.95856,240.7453,-421.27448,415.77832,239.26134,-421.60092,407.5383,237.79807,-421.78082,411.69766,243.60089,-236.00485,362.95264,242.03307,-405.09506,432.82242,293.64606,-354.11746,413.5486,290.64838,-402.91425,439.2415,379.88297,-198.8436,208.03291,360.516,-322.43127,490.83746,523.5799,-113.12492,144.60814,537.05884,-321.70374,493.98956,616.8115,-241.22845,165.72221,646.6737,-352.38892,499.32663,647.8495,-282.5223,156.88889,682.3717,-384.4098,485.4161,647.17596,-316.18286,175.28561,678.8927,-408.63834,477.61032,635.4704,-263.84567,184.27747,661.8312,-362.66635,372.05936,648.4014,22.141153,222.09515,641.5682,-21.928234,372.49542,859.3214,37.36369,226.46979,856.5093,20.436039,366.87503,1041.0159,270.8944,226.95605,1036.7058,306.95712,358.60223,1071.3864,286.60794,217.2801,1064.7849,324.31058,382.06863,1093.5679,101.27621,252.39673,1094.3882,144.00673
29.jpg,pushups_down,437.44724,263.62613,-398.1268,426.96082,237.9486,-365.46326,428.5968,237.90762,-365.67334,430.65707,237.84387,-366.04663,413.9783,236.09148,-404.57227,406.25137,234.63739,-404.87027,398.45538,233.19864,-404.99542,402.03525,240.55444,-209.69635,356.6458,238.56073,-381.3285,424.22452,288.43704,-338.28812,406.3126,285.33746,-387.73657,434.44263,378.73804,-177.50063,206.03238,360.37903,-309.4642,496.40564,521.36383,-93.08275,149.12376,531.55133,-313.7605,499.05707,612.4216,-241.95474,164.5553,651.055,-367.5655,504.8125,645.6845,-292.1111,152.13104,691.48157,-399.00232,486.06766,644.7427,-317.56833,173.62415,691.04156,-429.79672,480.20013,632.06665,-262.6423,182.0694,672.24536,-379.63055,378.76724,651.5161,24.221275,227.3246,646.38947,-24.069798,382.38617,863.3344,21.452274,236.75478,864.9625,2.6328125,379.80972,1049.352,266.31647,238.57736,1045.3478,310.58368,372.53247,1082.0546,283.58533,230.02994,1075.1676,330.23926,395.87598,1102.3711,86.256256,269.25128,1104.4729,143.34033
3.jpg,pushups_down,378.41617,253.03705,-567.77234,384.96375,226.94827,-533.39417,394.59113,227.39204,-533.4851,404.38968,227.7323,-533.7898,354.68195,225.46623,-548.46423,342.05,224.72108,-548.6802,329.36783,224.08276,-548.9434,401.94482,240.66261,-335.42508,298.98227,236.48912,-400.46088,389.58698,282.18283,-490.5112,348.90765,280.11313,-509.3597,466.31183,363.98047,-249.36586,202.72461,366.55768,-255.62804,538.4366,497.39307,-154.90111,152.42514,517.1189,-179.12717,510.7907,629.5142,-270.96097,158.10095,642.67145,-261.83392,513.6,673.42126,-317.9941,147.12543,681.4199,-298.75058,491.8503,672.35077,-347.5073,167.08734,680.7011,-342.76953,484.43927,658.5565,-288.30457,178.45848,666.067,-280.31796,422.44073,648.30054,-18.115408,260.07605,655.23346,18.559769,429.60925,863.7236,-67.593506,275.4311,868.54083,-17.595745,429.58463,1051.0247,225.71443,282.72855,1047.9839,348.27316,430.54156,1082.1176,244.64114,282.87708,1077.3019,369.75415,420.40186,1122.2412,38.85054,290.81436,1121.7019,165.78925
30.jpg,pushups_down,426.34854,244.26083,-450.11563,414.36084,221.78519,-414.4432,416.4884,221.82655,-414.61353,418.9873,221.82095,-414.94336,399.9252,221.01413,-450.2813,391.78983,220.54465,-450.42004,383.61554,220.1128,-450.58563,393.8537,229.31128,-254.86336,344.0436,231.75505,-413.3648,417.19604,273.2191,-391.25027,397.59952,271.98538,-436.2239,447.943,381.33115,-204.19473,207.61606,369.8839,-319.32788,525.29254,522.8903,-58.543644,146.27783,527.71295,-286.5436,517.4728,628.77826,-174.51086,145.80887,665.6799,-358.59705,520.0446,667.84503,-214.24812,129.52559,713.76025,-381.88553,501.10992,667.05817,-246.05522,151.28479,715.86426,-429.86493,496.96365,652.7462,-194.0901,160.95796,694.1469,-377.0523,408.6604,662.8039,19.78875,246.57687,662.9663,-19.364483,411.351,886.16907,-34.934685,255.91003,883.58997,1.0037957,413.01324,1072.1471,196.9565,260.2377,1070.3909,355.9165,405.27637,1106.0857,210.27687,255.46303,1101.272,378.0745,425.35577,1128.2014,-15.961285,288.3479,1134.1772,164.54968
31.jpg,pushups_down,419.1413,240.76051,-573.67664,408.78534,220.26218,-533.5973,411.18954,220.50891,-533.74774,413.85742,220.6911,-534.0342,393.44785,219.65437,-570.05493,385.31387,219.50168,-570.17065,377.10587,219.41002,-570.419,390.33817,229.81322,-345.55453,338.69916,232.24657,-508.56534,412.32263,271.3424,-503.476,392.48535,270.13852,-549.78033,452.26407,383.9747,-263.50824,210.50336,374.68442,-386.20538,530.25903,540.8938,-89.4358,147.86298,532.47424,-341.76422,521.5325,662.64355,-222.73805,155.43219,671.4045,-484.57355,524.73486,705.43555,-267.35583,140.90167,719.8467,-523.00574,503.7688,704.92725,-309.18283,163.56279,718.8858,-578.91364,499.37653,688.38513,-246.22815,172.04881,696.49243,-506.2085,414.9362,670.2815,23.00884,252.00356,671.1872,-22.396658,411.30447,899.0409,-15.145503,263.12686,893.51715,-28.184555,416.16635,1087.3741,288.9228,272.08224,1083.0018,375.19897,412.37442,1124.4303,306.02573,268.1004,1115.6469,399.02316,412.17514,1146.2869,50.421146,299.60184,1152.3191,152.58191
